612354, 0, 16 26 36 46
612435, 0, 16 26 36 56
612453, 0, 16 26 36
612534, 1, 16 26 36 45 56
612543, 1, 16 26 36 45
613245, 0, 16 26 46 56
613254, 0, 16 26 46
613425, 0, 16 26 56
613452, 0, 16 26
613524, 0, 16 26 45 56
613542, 0, 16 26 45
614235, 1, 16 26 34 46 56
614253, 0, 16 26 34 46
614325, 1, 16 26 34 56
614352, 0, 16 26 34
614523, 1, 16 26 34 45 56
614532, 1, 16 26 34 45
615234, 1, 16 26 35 46
615243, 1, 16 26 35 46 56
615324, 1, 16 26 35 45 56
615342, 1, 16 26 35 45
615423, 0, 16 26 35 56
615432, 0, 16 26 35
621345, 0, 16 36 46 56
621354, 0, 16 36 46
621435, 0, 16 36 56
621453, 0, 16 36
621534, 0, 16 36 45 56
621543, 0, 16 36 45
623145, 0, 16 46 56
623154, 0, 16 46
623415, 0, 16 56
623451, 0, 16
623514, 0, 16 45 56
623541, 0, 16 45
624135, 0, 16 34 46 56
624153, 0, 16 34 46
624315, 0, 16 34 56
624351, 0, 16 34
624513, 0, 16 34 45 56
624531, 0, 16 34 45
625134, 0, 16 35 46
625143, 0, 16 35 46 56
625314, 0, 16 35 45 56
625341, 0, 16 35 45
625413, 0, 16 35 56
625431, 0, 16 35
631245, 1, 16 23 36 46 56
631254, 0, 16 23 36 46
631425, 0, 16 23 36 56
631452, 0, 16 23 36
631524, 1, 16 23 36 45 56
631542, 1, 16 23 36 45
632145, 1, 16 23 46 56
632154, 0, 16 23 46
632415, 0, 16 23 56
632451, 0, 16 23
632514, 1, 16 23 45 56
632541, 1, 16 23 45
634125, 1, 16 23 34 46 56
634152, 0, 16 23 34 46
634215, 1, 16 23 34 56
634251, 0, 16 23 34
634512, 1, 16 23 34 45 56
634521, 1, 16 23 34 45
635124, 1, 16 23 35 46
635142, 1, 16 23 35 46 56
635214, 1, 16 23 35 45 56
635241, 1, 16 23 35 45
635412, 0, 16 23 35 56
635421, 0, 16 23 35
641235, 1, 16 24 36 56
641253, 0, 16 24 36
641325, 1, 16 24 36 46 56
641352, 0, 16 24 36 46
641523, 1, 16 24 36 45
641532, 1, 16 24 36 45 56
642135, 1, 16 24 34 46 56
642153, 0, 16 24 34 46
642315, 1, 16 24 34 56
642351, 0, 16 24 34
642513, 1, 16 24 34 45 56
642531, 1, 16 24 34 45
643125, 0, 16 24 46 56
643152, 0, 16 24 46
643215, 0, 16 24 56
643251, 0, 16 24
643512, 0, 16 24 45 56
643521, 0, 16 24 45
645123, 1, 16 24 35 46 56
645132, 1, 16 24 35 46
645213, 1, 16 24 35 56
645231, 1, 16 24 35
645312, 1, 16 24 35 45 56
645321, 1, 16 24 35 45
651234, 1, 16 25 36 45 56
651243, 1, 16 25 36 45
651324, 1, 16 25 36 46
651342, 1, 16 25 36 46 56
651423, 0, 16 25 36
651432, 0, 16 25 36 56
652134, 1, 16 25 35 46
652143, 1, 16 25 35 46 56
652314, 1, 16 25 35 45 56
652341, 1, 16 25 35 45
652413, 0, 16 25 35 56
652431, 0, 16 25 35
653124, 0, 16 25 46
653142, 0, 16 25 46 56
653214, 0, 16 25 45 56
653241, 0, 16 25 45
653412, 0, 16 25 56
653421, 0, 16 25
654123, 1, 16 25 34 46
654132, 1, 16 25 34 46 56
654213, 1, 16 25 34 45 56
654231, 1, 16 25 34 45
654312, 1, 16 25 34 56
654321, 1, 16 25 34
